140 	 160 	 3.14 	 	 -1.57 	 	 0.79 
117 	 161 	 2.36 	 	 -1.57 	 	 0.00 
263 	 174 	 3.14 	 	 1.05 	 	 -1.05 
169 	 193 	 2.09 	 	 -1.57 	 	 0.79 
213 	 194 	 -2.36 	 	 1.57 	 	 0.00 
 36 	 251 	 2.36 	 	 3.14 	 	 -1.05 
 89 	 251 	 -2.62 	 	 1.57 	 	 0.00 
197 	 252 	 -2.36 	 	 1.05 	 	 -0.79 
 79 	 253 	 2.62 	 	 -2.09 	 	 0.52 
 76 	 262 	 3.14 	 	 1.57 	 	 -0.79 
 33 	 271 	 3.14 	 	 2.09 	 	 -0.79 
 89 	 271 	 -1.57 	 	 1.05 	 	 0.79 
187 	 271 	 -2.36 	 	 2.09 	 	 -0.79 
174 	 282 	 2.36 	 	 -1.57 	 	 0.52 
187 	 283 	 2.62 	 	 -2.09 	 	 0.52 
126 	 286 	 3.14 	 	 -1.57 	 	 0.79 
